image_uri,split,label
/home/jupyter/gcs/catsdogs/train/cats/cat.805.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.806.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.807.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.808.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.809.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.81.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.810.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.811.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.812.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.813.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.814.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.815.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.816.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.817.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.818.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.819.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.82.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.820.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.821.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.822.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.823.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.824.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.825.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.826.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.827.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.828.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.829.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.83.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.830.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.831.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.832.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.833.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.834.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.835.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.836.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.837.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.838.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.839.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.84.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.840.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.841.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.842.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.843.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.844.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.845.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.846.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.847.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.848.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.849.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.85.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.850.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.851.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.852.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.853.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.854.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.855.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.856.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.857.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.858.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.859.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.86.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.860.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.861.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.862.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.863.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.864.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.865.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.866.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.867.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.868.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.869.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.87.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.870.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.871.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.872.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.873.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.874.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.875.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.876.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.877.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.878.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.879.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.88.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.880.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.881.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.882.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.883.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.884.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.885.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.886.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.887.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.888.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.889.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.89.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.890.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.891.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.892.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.893.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.894.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.895.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.896.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.897.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.898.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.899.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.9.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.90.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.900.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.901.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.902.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.903.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.904.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.905.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.906.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.907.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.908.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.909.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.91.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.910.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.911.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.912.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.913.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.914.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.915.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.916.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.917.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.918.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.919.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.92.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.920.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.921.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.922.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.923.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.924.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.925.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.926.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.927.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.928.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.929.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.93.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.930.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.931.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.932.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.933.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.934.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.935.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.936.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.937.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.938.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.939.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.94.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.940.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.941.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.942.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.943.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.944.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.945.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.946.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.947.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.948.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.949.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.95.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.950.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.951.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.952.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.953.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.954.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.955.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.956.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.957.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.958.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.959.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.96.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.960.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.961.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.962.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.963.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.964.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.965.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.966.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.967.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.968.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.969.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.97.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.970.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.971.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.972.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.973.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.974.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.975.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.976.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.977.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.978.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.979.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.98.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.980.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.981.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.982.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.983.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.984.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.985.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.986.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.987.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.988.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.989.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.99.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.990.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.991.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.992.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.993.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.994.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.995.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.996.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.997.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.998.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/cats/cat.999.jpg,TRAIN,cats
/home/jupyter/gcs/catsdogs/train/dogs/dog.0.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.1.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.10.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.100.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.101.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.102.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.103.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.104.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.105.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.106.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.107.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.108.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.109.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.11.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.110.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.111.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.112.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.113.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.114.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.115.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.116.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.117.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.118.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.119.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.12.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.120.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.121.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.122.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.123.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.124.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.125.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.126.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.127.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.128.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.129.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.13.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.130.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.131.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.132.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.133.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.134.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.135.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.136.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.137.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.138.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.139.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.14.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.140.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.141.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.142.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.143.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.144.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.145.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.146.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.147.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.148.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.149.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.15.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.150.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.151.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.152.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.153.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.154.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.155.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.156.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.157.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.158.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.159.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.16.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.160.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.161.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.162.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.163.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.164.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.165.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.166.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.167.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.168.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.169.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.17.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.170.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.171.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.172.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.173.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.174.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.175.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.176.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.177.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.178.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.179.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.18.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.180.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.181.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.182.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.183.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.184.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.185.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.186.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.187.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.188.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.189.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.19.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.190.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.191.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.192.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.193.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.194.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.195.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.196.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.197.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.198.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.199.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.2.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.20.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.200.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.201.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.202.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.203.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.204.jpg,TRAIN,dogs
/home/jupyter/gcs/catsdogs/train/dogs/dog.205.jpg,TRAIN,dogs
